participantid,condition,block,reliabilityT,reliabilityF,theta,resp,rt,flankerMinusTarget,error
17,vertical_0-flanker,2,0,NaN,-35,-64.5,1.4919,NaN,-29.5
17,vertical_0-flanker,2,1,NaN,-35,-64.125,1.0129,NaN,-29.125
17,vertical_0-flanker,2,1,NaN,-55,-52.125,0.5483,NaN,2.875
17,vertical_0-flanker,2,0,NaN,35,41.625,1.27,NaN,6.625
17,vertical_0-flanker,2,0,NaN,35,30.75,1.1111,NaN,-4.25
17,vertical_0-flanker,2,1,NaN,-55,-60.375,1.2079,NaN,-5.375
17,vertical_0-flanker,2,0,NaN,35,44.625,1.1597,NaN,9.625
17,vertical_0-flanker,2,1,NaN,55,63.375,1.4163,NaN,8.375
17,vertical_0-flanker,2,1,NaN,35,41.25,0.5002,NaN,6.25
17,vertical_0-flanker,2,1,NaN,-55,-39.375,0.9236,NaN,15.625
17,vertical_0-flanker,2,1,NaN,35,59.625,0.8748,NaN,24.625
17,vertical_0-flanker,2,0,NaN,35,47.25,0.9788,NaN,12.25
17,vertical_0-flanker,2,0,NaN,35,44.25,1.368,NaN,9.25
17,vertical_0-flanker,2,0,NaN,55,53.625,1.145,NaN,-1.375
17,vertical_0-flanker,2,0,NaN,55,60.375,1.1593,NaN,5.375
17,vertical_0-flanker,2,1,NaN,55,62.25,1.083,NaN,7.25
17,vertical_0-flanker,2,1,NaN,35,45,1.0066,NaN,10
17,vertical_0-flanker,2,0,NaN,-35,-39.375,0.8465,NaN,-4.375
17,vertical_0-flanker,2,0,NaN,55,43.5,1.0058,NaN,-11.5
17,vertical_0-flanker,2,0,NaN,-35,-27.375,1.7497,NaN,7.625
17,vertical_0-flanker,2,1,NaN,-35,-43.875,1.361,NaN,-8.875
17,vertical_0-flanker,2,0,NaN,55,29.25,1.0548,NaN,-25.75
17,vertical_0-flanker,2,1,NaN,-55,-45.75,0.8332,NaN,9.25
17,vertical_0-flanker,2,0,NaN,35,53.625,1.0686,NaN,18.625
17,vertical_0-flanker,2,0,NaN,55,46.875,0.9575,NaN,-8.125
17,vertical_0-flanker,2,1,NaN,-35,-29.25,1.1249,NaN,5.75
17,vertical_0-flanker,2,0,NaN,-55,-58.875,1.3818,NaN,-3.875
17,vertical_0-flanker,2,0,NaN,-35,-46.5,0.7147,NaN,-11.5
17,vertical_0-flanker,2,0,NaN,35,33.375,0.7362,NaN,-1.625
17,vertical_0-flanker,2,0,NaN,-35,-54.375,0.4791,NaN,NaN
17,vertical_0-flanker,2,1,NaN,55,42.375,0.5556,NaN,-12.625
17,vertical_0-flanker,2,1,NaN,35,44.625,0.5761,NaN,9.625
17,vertical_0-flanker,2,0,NaN,-35,-49.5,0.9025,NaN,-14.5
17,vertical_0-flanker,2,0,NaN,35,49.875,0.4857,NaN,NaN
17,vertical_0-flanker,2,1,NaN,55,70.875,0.7213,NaN,15.875
17,vertical_0-flanker,2,0,NaN,55,45.75,0.9366,NaN,-9.25
17,vertical_0-flanker,2,0,NaN,-55,-69.375,0.8399,NaN,-14.375
17,vertical_0-flanker,3,1,NaN,55,54.75,0.9444,NaN,-0.25
17,vertical_0-flanker,3,0,NaN,55,57,0.9094,NaN,2
17,vertical_0-flanker,3,1,NaN,-35,-58.5,1.0473,NaN,-23.5
17,vertical_0-flanker,3,0,NaN,-35,-46.875,0.6459,NaN,-11.875
17,vertical_0-flanker,3,1,NaN,55,52.5,0.7491,NaN,-2.5
17,vertical_0-flanker,3,0,NaN,-55,-66,0.7291,NaN,-11
17,vertical_0-flanker,3,1,NaN,55,51.375,0.7148,NaN,-3.625
17,vertical_0-flanker,3,1,NaN,-35,-55.125,0.9236,NaN,-20.125
17,vertical_0-flanker,3,0,NaN,55,56.625,1.0484,NaN,1.625
17,vertical_0-flanker,3,0,NaN,-35,-63.375,0.7153,NaN,-28.375
17,vertical_0-flanker,3,1,NaN,35,44.625,0.9718,NaN,9.625
17,vertical_0-flanker,3,1,NaN,-35,-72.375,0.7629,NaN,NaN
17,vertical_0-flanker,3,0,NaN,-55,-67.5,2.1112,NaN,-12.5
17,vertical_0-flanker,3,1,NaN,35,50.625,0.8957,NaN,15.625
17,vertical_0-flanker,3,0,NaN,-55,-61.875,1.1597,NaN,-6.875
17,vertical_0-flanker,3,0,NaN,35,53.25,0.7492,NaN,18.25
17,vertical_0-flanker,3,0,NaN,35,55.5,1.1513,NaN,20.5
17,vertical_0-flanker,3,0,NaN,-35,-56.25,0.7491,NaN,-21.25
17,vertical_0-flanker,3,1,NaN,-35,-37.125,0.6589,NaN,-2.125
17,vertical_0-flanker,3,0,NaN,-55,-59.25,0.5963,NaN,-4.25
17,vertical_0-flanker,3,1,NaN,35,43.5,0.7704,NaN,8.5
17,vertical_0-flanker,3,0,NaN,-35,-48,1.4853,NaN,-13
17,vertical_0-flanker,3,1,NaN,-55,-54.75,1.1185,NaN,0.25
17,vertical_0-flanker,3,1,NaN,-35,-54.75,1.2083,NaN,-19.75
17,vertical_0-flanker,3,1,NaN,35,47.25,0.8331,NaN,12.25
17,vertical_0-flanker,3,0,NaN,-55,-49.125,0.5267,NaN,5.875
17,vertical_0-flanker,3,1,NaN,-55,-49.875,0.8049,NaN,5.125
17,vertical_0-flanker,3,0,NaN,55,37.125,0.6937,NaN,-17.875
17,vertical_0-flanker,3,0,NaN,-35,-51.375,0.763,NaN,-16.375
17,vertical_0-flanker,3,0,NaN,35,35.25,1.1794,NaN,0.25
17,vertical_0-flanker,3,0,NaN,35,43.5,0.9927,NaN,8.5
17,vertical_0-flanker,3,1,NaN,35,42.75,0.8118,NaN,7.75
17,vertical_0-flanker,3,1,NaN,55,51.375,0.9228,NaN,-3.625
17,vertical_0-flanker,3,1,NaN,-55,-54.75,0.9713,NaN,0.25
17,vertical_0-flanker,3,1,NaN,-55,-51.375,2.2422,NaN,3.625
17,vertical_0-flanker,3,1,NaN,35,36,0.9931,NaN,1
17,vertical_0-flanker,3,1,NaN,-35,-50.625,0.9097,NaN,-15.625
17,vertical_0-flanker,3,0,NaN,55,60,0.6593,NaN,5
17,vertical_0-flanker,3,1,NaN,-55,-70.125,0.6793,NaN,-15.125
17,vertical_0-flanker,3,1,NaN,-55,-56.625,1.3468,NaN,-1.625
17,vertical_0-flanker,3,1,NaN,-55,-45,1.0136,NaN,10
17,vertical_0-flanker,3,1,NaN,35,31.875,0.9233,NaN,-3.125
17,vertical_0-flanker,3,1,NaN,55,60.375,1.2766,NaN,5.375
17,vertical_0-flanker,3,1,NaN,35,38.625,0.8256,NaN,3.625
17,vertical_0-flanker,3,0,NaN,-55,-55.125,0.8043,NaN,-0.125
17,vertical_0-flanker,3,0,NaN,-35,-47.25,1.2214,NaN,-12.25
17,vertical_0-flanker,3,1,NaN,-35,-38.625,0.4989,NaN,NaN
17,vertical_0-flanker,3,1,NaN,35,27,1.2905,NaN,-8
17,vertical_0-flanker,3,0,NaN,-55,-55.5,0.8113,NaN,-0.5
17,vertical_0-flanker,3,1,NaN,35,27.75,1.2699,NaN,-7.25
17,vertical_0-flanker,3,1,NaN,35,33,0.6516,NaN,-2
17,vertical_0-flanker,3,0,NaN,35,41.625,0.9087,NaN,6.625
17,vertical_0-flanker,3,1,NaN,-35,-36.75,1.0959,NaN,-1.75
17,vertical_0-flanker,3,1,NaN,35,46.125,1.1038,NaN,11.125
17,vertical_0-flanker,3,1,NaN,55,30,0.8673,NaN,-25
17,vertical_0-flanker,3,0,NaN,-35,-41.625,0.8055,NaN,-6.625
17,vertical_0-flanker,4,1,NaN,-35,-65.625,1.3676,NaN,-30.625
17,vertical_0-flanker,4,0,NaN,-55,-64.125,0.7904,NaN,-9.125
17,vertical_0-flanker,4,0,NaN,35,30.75,0.9436,NaN,-4.25
17,vertical_0-flanker,4,1,NaN,55,39.375,0.7349,NaN,-15.625
17,vertical_0-flanker,4,0,NaN,55,43.125,0.6874,NaN,-11.875
17,vertical_0-flanker,4,1,NaN,-35,-57,0.638,NaN,-22
17,vertical_0-flanker,4,0,NaN,-35,-63,0.8609,NaN,-28
17,vertical_0-flanker,4,0,NaN,-55,-70.125,0.6455,NaN,-15.125
17,vertical_0-flanker,4,0,NaN,-55,-51.375,0.7843,NaN,3.625
17,vertical_0-flanker,4,1,NaN,-35,-33.375,0.603,NaN,1.625
17,vertical_0-flanker,4,0,NaN,-55,-55.5,0.8611,NaN,-0.5
17,vertical_0-flanker,4,1,NaN,35,34.125,0.7491,NaN,-0.875
17,vertical_0-flanker,4,0,NaN,35,37.5,1.0346,NaN,2.5
17,vertical_0-flanker,4,1,NaN,-55,-48,1.2141,NaN,7
17,vertical_0-flanker,4,1,NaN,-35,-34.5,0.6597,NaN,0.5
17,vertical_0-flanker,4,0,NaN,-55,-51.75,0.9927,NaN,3.25
17,vertical_0-flanker,4,1,NaN,55,43.125,0.7143,NaN,-11.875
17,vertical_0-flanker,4,1,NaN,35,46.875,1.618,NaN,11.875
17,vertical_0-flanker,4,0,NaN,55,47.25,0.9651,NaN,-7.75
17,vertical_0-flanker,4,1,NaN,-55,-48,0.7569,NaN,7
17,vertical_0-flanker,4,1,NaN,35,54.375,0.6519,NaN,19.375
17,vertical_0-flanker,4,1,NaN,35,32.25,1.5335,NaN,-2.75
17,vertical_0-flanker,4,1,NaN,-35,-48,1.2012,NaN,-13
17,vertical_0-flanker,4,1,NaN,35,48.375,0.965,NaN,13.375
17,vertical_0-flanker,4,0,NaN,-55,-57.375,1.1234,NaN,-2.375
17,vertical_0-flanker,4,0,NaN,-35,-42,0.7431,NaN,-7
17,vertical_0-flanker,4,0,NaN,35,39,0.5763,NaN,4
17,vertical_0-flanker,4,0,NaN,-55,-45.75,1.0483,NaN,9.25
17,vertical_0-flanker,4,1,NaN,55,45.375,1.1727,NaN,-9.625
17,vertical_0-flanker,4,0,NaN,55,74.625,0.5413,NaN,19.625
17,vertical_0-flanker,4,1,NaN,35,53.25,0.9436,NaN,18.25
17,vertical_0-flanker,4,1,NaN,-55,-45,0.6373,NaN,10
17,vertical_0-flanker,4,1,NaN,-55,-45.75,1.7911,NaN,9.25
17,vertical_0-flanker,4,0,NaN,-35,-48.375,1.2427,NaN,-13.375
17,vertical_0-flanker,4,0,NaN,55,57.375,1.5755,NaN,2.375
17,vertical_0-flanker,4,0,NaN,35,53.25,1.0416,NaN,18.25
17,vertical_0-flanker,4,1,NaN,55,43.125,0.8668,NaN,-11.875
17,vertical_0-flanker,4,0,NaN,-35,-43.875,0.7354,NaN,-8.875
17,vertical_0-flanker,4,1,NaN,-55,-49.5,0.9853,NaN,5.5
17,vertical_0-flanker,4,0,NaN,55,48.375,0.6042,NaN,-6.625
17,vertical_0-flanker,4,1,NaN,-35,-38.25,1.2421,NaN,-3.25
17,vertical_0-flanker,4,0,NaN,-35,-45.75,0.8127,NaN,-10.75
17,vertical_0-flanker,4,1,NaN,55,34.5,0.9164,NaN,-20.5
17,vertical_0-flanker,4,1,NaN,55,44.25,1.048,NaN,-10.75
17,vertical_0-flanker,4,1,NaN,35,36,1.0763,NaN,1
17,vertical_0-flanker,4,0,NaN,-55,-60,1.1103,NaN,-5
17,vertical_0-flanker,4,0,NaN,55,39.375,0.7073,NaN,-15.625
17,vertical_0-flanker,4,0,NaN,-35,-47.625,1.1936,NaN,-12.625
17,vertical_0-flanker,4,0,NaN,35,36,1.1727,NaN,1
17,vertical_0-flanker,4,1,NaN,35,33.75,0.909,NaN,-1.25
17,vertical_0-flanker,4,0,NaN,55,80.25,1.0554,NaN,25.25
17,vertical_0-flanker,4,0,NaN,-55,-71.25,1.4436,NaN,-16.25
17,vertical_0-flanker,4,0,NaN,55,55.5,1.3044,NaN,0.5
17,vertical_0-flanker,4,0,NaN,35,42.75,1.1111,NaN,7.75
17,vertical_0-flanker,4,0,NaN,55,40.125,0.5417,NaN,-14.875
17,vertical_0-flanker,4,0,NaN,35,43.875,0.4236,NaN,NaN
17,vertical_0-flanker,5,0,NaN,-35,-49.875,1.027,NaN,-14.875
17,vertical_0-flanker,5,0,NaN,-55,-48.75,0.6588,NaN,6.25
17,vertical_0-flanker,5,1,NaN,-55,-42.375,1.1108,NaN,12.625
17,vertical_0-flanker,5,1,NaN,35,26.625,0.5273,NaN,-8.375
17,vertical_0-flanker,5,1,NaN,-55,-61.875,0.8607,NaN,-6.875
17,vertical_0-flanker,5,1,NaN,55,20.625,0.5475,NaN,-34.375
17,vertical_0-flanker,5,0,NaN,-55,-56.625,1.3264,NaN,-1.625
17,vertical_0-flanker,5,0,NaN,-55,-66.375,0.9441,NaN,-11.375
17,vertical_0-flanker,5,0,NaN,-55,-43.5,0.507,NaN,11.5
17,vertical_0-flanker,5,1,NaN,55,18.75,1.1797,NaN,NaN
17,vertical_0-flanker,5,0,NaN,-35,-49.125,1.5278,NaN,-14.125
17,vertical_0-flanker,5,1,NaN,-35,-37.125,0.882,NaN,-2.125
17,vertical_0-flanker,5,0,NaN,-35,-34.5,1.0686,NaN,0.5
17,vertical_0-flanker,5,1,NaN,-55,-41.625,1.2772,NaN,13.375
17,vertical_0-flanker,5,1,NaN,55,51,0.6315,NaN,-4
17,vertical_0-flanker,5,1,NaN,-35,-45.375,1.2289,NaN,-10.375
17,vertical_0-flanker,5,0,NaN,55,44.625,0.8052,NaN,-10.375
17,vertical_0-flanker,5,1,NaN,-35,-43.5,0.5413,NaN,-8.5
17,vertical_0-flanker,5,1,NaN,35,27.375,1.3613,NaN,-7.625
17,vertical_0-flanker,5,1,NaN,-55,-30,1.3473,NaN,25
17,vertical_0-flanker,5,0,NaN,-35,-36,0.6451,NaN,-1
17,vertical_0-flanker,5,1,NaN,-55,-57.375,0.5969,NaN,-2.375
17,vertical_0-flanker,5,0,NaN,-55,-66.375,0.7839,NaN,-11.375
17,vertical_0-flanker,5,0,NaN,-55,-67.5,0.9236,NaN,-12.5
17,vertical_0-flanker,5,0,NaN,55,-75.75,1.1318,NaN,NaN
17,vertical_0-flanker,5,1,NaN,-55,89.625,2.0486,NaN,NaN
17,vertical_0-flanker,5,0,NaN,55,37.5,1.0764,NaN,-17.5
17,vertical_0-flanker,5,1,NaN,55,72.375,0.708,NaN,17.375
17,vertical_0-flanker,5,0,NaN,35,43.5,0.6524,NaN,8.5
17,vertical_0-flanker,5,1,NaN,55,31.125,0.8541,NaN,-23.875
17,vertical_0-flanker,5,1,NaN,-35,-21.75,0.9233,NaN,13.25
17,vertical_0-flanker,5,1,NaN,55,30.75,1.333,NaN,-24.25
17,vertical_0-flanker,5,1,NaN,35,43.125,0.7149,NaN,8.125
17,vertical_0-flanker,5,1,NaN,55,64.875,1.132,NaN,9.875
17,vertical_0-flanker,5,0,NaN,55,51,0.6659,NaN,-4
17,vertical_0-flanker,5,0,NaN,35,34.875,1.1319,NaN,-0.125
17,vertical_0-flanker,5,1,NaN,-55,-50.625,0.8471,NaN,4.375
17,vertical_0-flanker,5,1,NaN,55,33,0.7702,NaN,-22
17,vertical_0-flanker,5,0,NaN,-55,-50.25,0.8468,NaN,4.75
17,vertical_0-flanker,5,1,NaN,55,49.5,1.2081,NaN,-5.5
17,vertical_0-flanker,5,0,NaN,-55,-59.625,1.4236,NaN,-4.625
17,vertical_0-flanker,5,1,NaN,-35,-55.875,1.0902,NaN,-20.875
17,vertical_0-flanker,5,0,NaN,-35,-31.875,0.5625,NaN,3.125
17,vertical_0-flanker,5,1,NaN,-35,-54,0.8193,NaN,-19
17,vertical_0-flanker,5,1,NaN,35,-48.375,1.2495,NaN,NaN
17,vertical_0-flanker,5,1,NaN,-55,-32.625,1.131,NaN,22.375
17,vertical_0-flanker,5,0,NaN,-55,-42.375,0.7916,NaN,12.625
17,vertical_0-flanker,5,0,NaN,55,55.125,0.6389,NaN,0.125
17,vertical_0-flanker,5,1,NaN,-35,-51,1.6042,NaN,-16
17,vertical_0-flanker,5,1,NaN,35,58.875,1.25,NaN,23.875
17,vertical_0-flanker,5,1,NaN,35,49.125,1.7148,NaN,14.125
17,vertical_0-flanker,5,1,NaN,-55,-39,1.4091,NaN,16
17,vertical_0-flanker,5,0,NaN,55,50.25,0.7355,NaN,-4.75
17,vertical_0-flanker,5,0,NaN,55,63.75,0.576,NaN,8.75
17,vertical_0-flanker,5,1,NaN,-35,-58.125,0.694,NaN,-23.125
17,vertical_0-flanker,5,1,NaN,-35,-32.25,1.5416,NaN,2.75
17,vertical_0-flanker,6,1,NaN,-55,-51,0.8332,NaN,4
17,vertical_0-flanker,6,1,NaN,-35,3.75,1.3952,NaN,NaN
17,vertical_0-flanker,6,1,NaN,-55,-37.125,0.6307,NaN,17.875
17,vertical_0-flanker,6,1,NaN,-35,-40.5,1.0624,NaN,-5.5
17,vertical_0-flanker,6,0,NaN,35,30,0.4515,NaN,NaN
17,vertical_0-flanker,6,1,NaN,55,82.875,0.4236,NaN,NaN
17,vertical_0-flanker,6,1,NaN,55,48,0.8881,NaN,-7
17,vertical_0-flanker,6,0,NaN,35,36,0.7775,NaN,1
17,vertical_0-flanker,6,0,NaN,35,35.25,1.3953,NaN,0.25
17,vertical_0-flanker,6,0,NaN,-35,-52.875,0.715,NaN,-17.875
17,vertical_0-flanker,6,0,NaN,35,42.75,0.4097,NaN,NaN
17,vertical_0-flanker,6,1,NaN,-55,-51.375,0.9584,NaN,3.625
17,vertical_0-flanker,6,1,NaN,55,49.5,0.9515,NaN,-5.5
17,vertical_0-flanker,6,0,NaN,-35,-60.375,0.6941,NaN,-25.375
17,vertical_0-flanker,6,0,NaN,-55,-64.125,1.2497,NaN,-9.125
17,vertical_0-flanker,6,1,NaN,55,63.375,1.0417,NaN,8.375
17,vertical_0-flanker,6,1,NaN,-35,-78,0.6385,NaN,NaN
17,vertical_0-flanker,6,1,NaN,-55,-75.375,1.2144,NaN,-20.375
17,vertical_0-flanker,6,0,NaN,-55,-64.875,0.5209,NaN,-9.875
17,vertical_0-flanker,6,0,NaN,35,41.625,0.7289,NaN,6.625
17,vertical_0-flanker,6,1,NaN,-55,-66.375,0.9721,NaN,-11.375
17,vertical_0-flanker,6,0,NaN,35,46.125,0.7847,NaN,11.125
17,vertical_0-flanker,6,0,NaN,-35,-70.125,1.1598,NaN,NaN
17,vertical_0-flanker,6,0,NaN,55,56.625,0.833,NaN,1.625
17,vertical_0-flanker,6,1,NaN,-55,-49.125,0.61,NaN,5.875
17,vertical_0-flanker,6,1,NaN,55,55.125,0.6177,NaN,0.125
17,vertical_0-flanker,6,1,NaN,-35,-55.875,1.1389,NaN,-20.875
17,vertical_0-flanker,6,0,NaN,35,49.125,0.8677,NaN,14.125
17,vertical_0-flanker,6,0,NaN,-55,-55.875,1.0964,NaN,-0.875
17,vertical_0-flanker,6,1,NaN,35,41.625,0.715,NaN,6.625
17,vertical_0-flanker,6,1,NaN,35,44.25,1.1597,NaN,9.25
17,vertical_0-flanker,6,1,NaN,-55,-39.375,0.6733,NaN,15.625
17,vertical_0-flanker,6,1,NaN,35,33.75,0.6736,NaN,-1.25
17,vertical_0-flanker,6,1,NaN,55,45.375,0.9583,NaN,-9.625
17,vertical_0-flanker,6,0,NaN,-35,-27.375,0.5067,NaN,7.625
17,vertical_0-flanker,6,0,NaN,35,52.875,0.4649,NaN,NaN
17,vertical_0-flanker,6,0,NaN,35,33.75,1.0345,NaN,-1.25
17,vertical_0-flanker,6,0,NaN,-55,-54,0.3961,NaN,NaN
17,vertical_0-flanker,6,1,NaN,35,28.5,0.6733,NaN,-6.5
17,vertical_0-flanker,6,1,NaN,55,48,0.9301,NaN,-7
17,vertical_0-flanker,6,0,NaN,-35,-30.375,0.9375,NaN,4.625
17,vertical_0-flanker,6,0,NaN,-35,-51.375,0.8751,NaN,-16.375
17,vertical_0-flanker,6,1,NaN,35,50.25,0.5341,NaN,15.25
17,vertical_0-flanker,6,0,NaN,35,30,1.1736,NaN,-5
17,vertical_0-flanker,6,0,NaN,35,40.875,0.812,NaN,5.875
17,vertical_0-flanker,6,1,NaN,55,37.875,0.8263,NaN,-17.125
17,vertical_0-flanker,6,1,NaN,35,52.875,1.3402,NaN,17.875
17,vertical_0-flanker,6,1,NaN,-55,-42,0.7089,NaN,13
17,vertical_0-flanker,6,0,NaN,55,-40.5,3.2846,NaN,NaN
17,vertical_0-flanker,6,1,NaN,55,51,0.9584,NaN,-4
17,vertical_0-flanker,6,1,NaN,55,-43.5,2.9097,NaN,NaN
17,vertical_0-flanker,6,1,NaN,55,59.25,1.1042,NaN,4.25
17,vertical_0-flanker,6,1,NaN,-35,-63.75,0.4919,NaN,NaN
17,vertical_0-flanker,6,0,NaN,-55,-52.5,0.5135,NaN,2.5
17,vertical_0-flanker,6,1,NaN,-55,-48,0.8125,NaN,7
17,vertical_0-flanker,6,0,NaN,55,45,0.4653,NaN,NaN
17,vertical_2-flanker,1,1,0,55,39.375,1.1727,-20,-15.625
17,vertical_2-flanker,1,0,1,55,72.75,1.1665,-40,17.75
17,vertical_2-flanker,1,1,0,55,51.75,0.8665,-20,-3.25
17,vertical_2-flanker,1,0,1,35,49.125,1.4373,-15,14.125
17,vertical_2-flanker,1,0,1,35,48.375,1.0762,5,13.375
17,vertical_2-flanker,1,1,0,35,42,2.5069,90,7
17,vertical_2-flanker,1,1,0,35,37.125,1.3323,30,2.125
17,vertical_2-flanker,1,0,1,35,57.75,1.1106,-40,22.75
17,vertical_2-flanker,1,0,1,35,3.375,2.4578,40,-31.625
17,vertical_2-flanker,1,0,1,35,-17.625,0.2769,45,NaN
17,vertical_2-flanker,1,0,1,35,43.5,2.0831,10,8.5
17,vertical_2-flanker,1,1,0,35,30,1.5058,35,-5
17,vertical_2-flanker,1,1,0,55,56.25,1.4085,-25,1.25
17,vertical_2-flanker,1,1,0,35,27.375,1.2361,-40,-7.625
17,vertical_2-flanker,1,0,1,35,51,2.0901,0,16
17,vertical_2-flanker,1,1,0,35,39,1.2977,-5,4
17,vertical_2-flanker,1,0,1,35,-56.25,3.4861,-40,NaN
17,vertical_2-flanker,1,1,0,55,54.75,1.2557,20,-0.25
17,vertical_2-flanker,1,0,1,55,-37.875,1.4998,15,NaN
17,vertical_2-flanker,1,0,1,35,45.375,1.2838,-40,10.375
17,vertical_2-flanker,1,1,0,55,49.5,1.2011,5,-5.5
17,vertical_2-flanker,1,1,0,55,36.75,1.6865,25,-18.25
17,vertical_2-flanker,1,1,0,55,52.875,0.6321,90,-2.125
17,vertical_2-flanker,1,1,0,55,70.125,0.9922,90,15.125
17,vertical_2-flanker,1,0,1,35,35.625,0.9032,45,0.625
17,vertical_2-flanker,1,0,1,35,50.625,1.2081,15,15.625
17,vertical_2-flanker,1,0,1,35,40.5,1.2351,35,5.5
17,vertical_2-flanker,1,0,1,55,-48.375,1.3886,-10,NaN
17,vertical_2-flanker,1,1,0,55,54,1.5338,-35,-1
17,vertical_2-flanker,1,1,0,35,46.125,0.79,-30,11.125
17,vertical_2-flanker,1,1,0,55,40.875,0.8262,-40,-14.125
17,vertical_2-flanker,1,0,1,55,-46.875,0.6734,-20,NaN
17,vertical_2-flanker,1,1,0,55,52.5,1.1039,20,-2.5
17,vertical_2-flanker,1,0,1,35,66.375,2.1527,-45,31.375
17,vertical_2-flanker,1,0,1,35,-67.125,1.5068,-25,NaN
17,vertical_2-flanker,1,1,0,55,56.625,0.944,45,1.625
17,vertical_2-flanker,1,0,1,35,56.625,0.972,-5,21.625
17,vertical_2-flanker,1,0,1,55,-67.5,1.1037,-25,NaN
17,vertical_2-flanker,1,0,1,35,-68.25,1.1249,-30,NaN
17,vertical_2-flanker,1,1,0,35,54.375,2.1801,25,19.375
17,vertical_2-flanker,1,0,1,55,-57.75,2.228,45,NaN
17,vertical_2-flanker,1,0,1,55,58.875,3.1387,20,NaN
17,vertical_2-flanker,1,0,1,35,-54,1.2012,0,NaN
17,vertical_2-flanker,1,1,0,55,47.625,1.6239,0,-7.375
17,vertical_2-flanker,1,0,1,35,-57,2.0402,35,NaN
17,vertical_2-flanker,1,0,1,35,-59.25,1.5268,-15,NaN
17,vertical_2-flanker,1,0,1,55,46.125,1.4151,45,-8.875
17,vertical_2-flanker,1,0,1,55,-61.125,2.1795,-5,NaN
17,vertical_2-flanker,1,0,1,55,-64.5,1.0199,-30,NaN
17,vertical_2-flanker,1,1,0,35,45.375,2.3394,10,10.375
17,vertical_2-flanker,2,1,0,35,30.75,2.8602,-45,-4.25
17,vertical_2-flanker,2,0,1,35,34.5,0.8955,10,-0.5
17,vertical_2-flanker,2,0,1,35,29.625,1.1108,-20,-5.375
17,vertical_2-flanker,2,0,1,55,52.125,0.6109,90,-2.875
17,vertical_2-flanker,2,0,1,55,51.375,0.979,5,-3.625
17,vertical_2-flanker,2,0,1,35,-43.125,1.7357,40,NaN
17,vertical_2-flanker,2,1,0,55,54,0.5754,30,-1
17,vertical_2-flanker,2,0,1,55,51,0.9231,90,-4
17,vertical_2-flanker,2,1,0,35,41.625,1.5623,45,6.625
17,vertical_2-flanker,2,1,0,55,46.875,1.1665,10,-8.125
17,vertical_2-flanker,2,1,0,55,60,0.965,25,5
17,vertical_2-flanker,2,1,0,35,36,1.1389,-40,1
17,vertical_2-flanker,2,1,0,55,63.375,0.9859,90,8.375
17,vertical_2-flanker,2,0,1,35,47.625,0.9166,35,12.625
17,vertical_2-flanker,2,0,1,35,36.375,1.2707,-10,1.375
17,vertical_2-flanker,2,1,0,55,39.75,1.3602,25,-15.25
17,vertical_2-flanker,2,0,1,35,40.125,2.111,90,5.125
17,vertical_2-flanker,2,1,0,55,64.125,1.2426,-45,9.125
17,vertical_2-flanker,2,1,0,35,42.75,0.5904,0,7.75
17,vertical_2-flanker,2,0,1,55,77.625,0.6316,30,22.625
17,vertical_2-flanker,2,0,1,55,88.5,0.3891,90,NaN
17,vertical_2-flanker,2,1,0,55,42,0.9508,90,-13
17,vertical_2-flanker,2,1,0,55,65.625,0.957,-25,10.625
17,vertical_2-flanker,2,1,0,35,41.25,2.2079,-30,6.25
17,vertical_2-flanker,2,0,1,35,30.75,2.5193,90,-4.25
17,vertical_2-flanker,2,0,1,35,34.125,0.7562,-35,-0.875
17,vertical_2-flanker,2,0,1,35,-72.375,5.3121,-15,NaN
17,vertical_2-flanker,2,0,1,55,37.5,2.236,90,-17.5
17,vertical_2-flanker,2,1,0,35,41.25,0.6582,35,6.25
17,vertical_2-flanker,2,0,1,35,28.875,2.2555,90,-6.125
17,vertical_2-flanker,2,1,0,35,36.75,0.7766,45,1.75
17,vertical_2-flanker,2,0,1,55,-62.25,2.1306,-15,NaN
17,vertical_2-flanker,2,1,0,35,48.375,0.6449,30,13.375
17,vertical_2-flanker,2,0,1,35,-72.375,0.8054,-5,NaN
17,vertical_2-flanker,2,1,0,55,46.5,1.3123,-45,-8.5
17,vertical_2-flanker,2,1,0,35,12,0.9304,90,-23
17,vertical_2-flanker,2,0,1,55,-67.125,1.2908,5,NaN
17,vertical_2-flanker,2,1,0,35,57,1.3046,-30,22
17,vertical_2-flanker,2,0,1,55,-71.625,2.0278,45,NaN
17,vertical_2-flanker,2,0,1,35,43.125,1.1032,-20,8.125
17,vertical_2-flanker,2,0,1,55,-58.875,1.4514,-45,NaN
17,vertical_2-flanker,2,1,0,35,53.25,0.9096,25,18.25
17,vertical_2-flanker,2,1,0,55,52.125,0.9165,5,-2.875
